Subj_num,Duration_sec,Finished,Stimulus_list,item_n,item_adj,Word_order,Type_of_Adj,noun_gender,Rating,LexTALE_Eng,LexTALE_Esp,Eng_acq_age,Span_acq_age,first_lang,Home_langs,kid_perc_speak_Eng,kid_perc_hear_Eng,kid_perc_ speak_Span,kid_perc_hear_Span,lang_k_5,lang_k_5_TEXT,lang_6_8,lang_9_12,lang_9_12_TEXT,Eng_usage_family,Eng_usage_friends,Eng_usage_classmates,Eng_usage_coworkers,Eng_usage_other,Eng_usage_ave,Span_usage_family,Span_usage_friends,Span_usage_classmates,Span_usage_coworkers,Span_usage_other,Span_usage_ave,Eng_comfort_hear,Eng_comfort_speak,Eng_comfort_read,Eng_comfort_write,Eng_comfort_ave,Span_comfort_hear,Span_comfort_speak,Span_comfort_read,Span_comfort_write,Span_comfort_ave,Percent_convo_w_bilinguals,CS_in _own_speech,CS_freq_family,CS_freq_friends,CS_freq_classmates,CS_freq_coworkers,CS_freq_other,CS_freq_ave,Eng_fluent,Span_fluent,Dom_lang,Dom_lang_TEXT,Live,work_EP,work_remote,work_remote_TEXT,classes_EP,classes_remote,classes_remote_TEXT,perc_time_EP,talk_w_EP,Age,Latinx,Gender,Education,Education
56,1171,TRUE,2,piel,mismo,NAdj,change,f,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,pelo,mismo,NAdj,change,m,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,paciente,pobre,NAdj,change,m,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,científico,pobre,NAdj,change,m,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,chico,alto,NAdj,change,f,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,hombre,alto,NAdj,change,m,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,horas,dos,NAdj,pre-nominal,f,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,cosas,cuatro,NAdj,pre-nominal,f,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,animales,seis,NAdj,pre-nominal,m,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,residentes,veinte,NAdj,pre-nominal,m,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,caramelos,unos,NAdj,pre-nominal,m,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,cuento,este,NAdj,pre-nominal,m,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,guerra,ese,NAdj,pre-nominal,f,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,experimento,aquel,NAdj,pre-nominal,m,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,experiencia,poco,NAdj,pre-nominal,f,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,bandera,sueco,AdjN,post-nominal,f,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,coche,estadounidense,AdjN,post-nominal,m,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,collar,holandés,AdjN,post-nominal,m,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,estudiante,alemán,AdjN,post-nominal,m,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,linterna,eléctrico,AdjN,post-nominal,f,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,vincha,elástico,AdjN,post-nominal,f,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,uña,acrílica,AdjN,post-nominal,f,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,campeonato,brasileño,AdjN,post-nominal,m,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,toalla,turca,AdjN,post-nominal,f,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,vino,chileno,AdjN,post-nominal,m,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,pelo,rubio,AdjN,no change,m,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,mochila,gris,AdjN,no change,f,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,pelota,rojo,AdjN,no change,f,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,uniforme,azul,AdjN,no change,m,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,reloj,blanco,AdjN,no change,m,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,cuadro,negro,AdjN,no change,m,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,hierba,verde,AdjN,no change,f,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,bicicleta,marrón,AdjN,no change,f,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,hamaca,amarillo,AdjN,no change,f,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,vestido,morado,AdjN,no change,m,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,librería,viejo,AdjN,change,f,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,coche,viejo,AdjN,change,m,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,gato,solo,AdjN,change,f,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,pintor,solo,AdjN,change,m,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,tatuaje,mismo,AdjN,change,m,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,documento,mismo,AdjN,change,m,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,estudiante,pobre,AdjN,change,m,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,trabajador,pobre,AdjN,change,m,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,mujer,alto,AdjN,change,f,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,coronel,alto,AdjN,change,m,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,manzanas,tres,AdjN,pre-nominal,f,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,estados,cinco,AdjN,pre-nominal,m,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,millas,doce,AdjN,pre-nominal,f,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
56,1171,TRUE,2,verduras,unos,AdjN,pre-nominal,f,NA,83.654,77.009,7,0,Spanish,Spanish,4,5,95,95,Both,I took bilingual classes primarily taught in spanish from K-3 and english only from 4th onward,English,English,NA,4,2,2,3,4,3,6,6,5,5,4,5.2,7,7,7,7,,7,7,7,6,,80,Yes,5,6,6,6,6,5.8,Yes,Yes,English and Spanish are equally strong,NA,El Paso,Yes,No,NA,Yes,Partially (please explain):,Many hybrid courses sometimes in class sometimes in person,90,95,21,Yes,male,"Associates degree (e.g. AA, AS)",
